Store,Sales,Store_Size,Num_Employees,Num_Customers,Returns_Pct,Pct_On_Sale,Pct_Promotional,Marketing,TouristEvent
Bangalore,58881,15100,16,169,1.89,17.98,0.104473082,In Store Credit Card Signup Discount; MLK Event Promotion ID5.7671,No
Bangalore,30593,15100,14,90,0.59,11.47,0.062365058,In Store Credit Card Signup Discount; Presidents Day Email Blast ID10.7491,No
Bangalore,35610,15100,11,62,0.15,9.88,0.049576671,In Store Credit Card Signup Discount; ID23.7422,No
Bangalore,35606,15100,16,112,0.19,9.71,0.038190223,In Store Credit Card Signup Discount; Spring Product Email ID43.7348,No
Bangalore,33668,15100,21,120,0.52,8.89,0.062786754,In Store Credit Card Signup Discount; Ready for Summer Campaign ID19.1345,No
Bangalore,33198,15100,10,82,0.74,11.71,0.059632601,In Store Credit Card Signup Discount; ID61.1825,No
Bangalore,30052,15100,16,129,1.03,12.89,0.137019061,July In Store Credit Card Signup Discount; Half off with email ID79.1718,No
Bangalore,30789,15100,12,93,0.36,12.13,0.055719855,In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID71.7535,No
Bangalore,54070,15100,35,286,1.13,10.6,0.024140695,In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID18.283,Yes
Bangalore,80890,15100,35,660,1.04,14.07,0.072573367,In Store Credit Card Signup Discount; Chennai Day Mailer ID37.82,Yes
Bangalore,47347,15100,15,72,0.43,12.43,0.059826822,In Store Credit Card Signup Discount; Black Friday Blitz ID13.6632,No
Bangalore,50441,15100,21,123,1.48,13.84,0.06082373,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID128.5283,No
Bangalore,42355,15100,10,119,0.97,19.84,0.046642039,In Store Credit Card Signup Discount; ID0.5701,No
Bangalore,31015,15100,12,124,1.84,9.93,0.074267155,Feb. In Store Credit Card Signup Discount; ID1.6846,No
Bangalore,28151,15100,14,107,0.7,8.34,0.095962363,March In Store Credit Card Signup Discount; ID2.0794,No
Bangalore,24108,15100,8,61,0.75,12.37,0.112389342,In Store Credit Card Signup Discount; Spring Product Email ID1.8794,No
Bangalore,32355,15100,13,68,0.32,9.09,0.042468704,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID1.6617,No
Bangalore,28911,15100,12,95,0.76,11.66,0.059517753,Promo In Store Credit Card Signup Discount; ID2.0173,No
Bangalore,38449,15100,18,132,1.95,17.68,0.046642039,In Store Credit Card Signup Discount; ID0.6346,No
Bangalore,20641,15100,12,69,1.02,10.45,0.077324547,In Store Credit Card Signup Discount; ID3.623,No
Bangalore,25746,15100,14,86,0.24,6.26,0.151463806,March In Store Credit Card Signup Discount; ID2.1069,No
Bangalore,26423,15100,12,71,0,8.54,0.112389342,In Store Credit Card Signup Discount; Spring Product Email ID1.8185,No
Bangalore,27610,15100,15,95,0.32,8.66,0.042468704,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID4.8011,No
Bangalore,30687,15100,15,61,0.54,8.22,0.059517753,Promo In Store Credit Card Signup Discount; ID7.4773,No
Bangalore,49785,15100,17,135,2.29,12.97,0.046642039,In Store Credit Card Signup Discount; ID0.1635,No
Bangalore,17556,15100,9,56,1.03,5.83,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID1.21,No
Bangalore,24030,15100,8,51,0.33,8.38,0.151463806,March In Store Credit Card Signup Discount; ID8.4497,No
Bangalore,25788,15100,13,67,0.03,11.82,0.112389342,In Store Credit Card Signup Discount; Spring Product Email ID10.7259,No
Bangalore,35397,15100,12,139,0.5,9.12,0.042468704,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID13.8798,No
Bangalore,25898,15100,9,73,0.69,9.69,0.059517753,Promo In Store Credit Card Signup Discount; ID10.0684,No
Bangalore,48343,15100,16,165,2.63,20.71,0.046642039,In Store Credit Card Signup Discount; ID0.0646,No
Bangalore,21640,15100,7,39,0.99,9.94,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID1.353,No
Bangalore,23137,15100,9,49,0.17,7.47,0.151463806,March In Store Credit Card Signup Discount; ID4.7852,No
Bangalore,28684,15100,21,86,0.44,11.61,0.112389342,In Store Credit Card Signup Discount; Spring Product Email ID6.6767,No
Bangalore,28691,15100,13,99,0.57,11.02,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID9.7405,No
Bangalore,19439,15100,11,71,0.22,11.74,0.059517753,Promo In Store Credit Card Signup Discount; ID12.8373,No
Bangalore,37970,15100,15,103,1.93,18.52,0.063724076,In Store Credit Card Signup Discount; ID3.2839,No
Bangalore,20859,15100,8,46,0.94,8.35,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID5.2371,No
Bangalore,27313,15100,11,53,0.83,8.33,0.151463806,March In Store Credit Card Signup Discount; ID10.604,No
Bangalore,35827,15100,13,147,0.68,11.46,0.112389342,In Store Credit Card Signup Discount; Spring Product Email ID0.1428,No
Bangalore,24988,15100,7,53,0.74,9.55,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID0.6217,No
Bangalore,26316,15100,14,69,0.64,10.58,0.059517753,Promo In Store Credit Card Signup Discount; ID6.701,No
Bangalore,42467,15100,8,73,1.64,21.62,0.063724076,In Store Credit Card Signup Discount; ID5.5425,No
Bangalore,22869,15100,13,50,0.57,11.11,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID0.2288,No
Bangalore,24614,15100,16,58,0.26,7.39,0.151463806,March In Store Credit Card Signup Discount; ID17.04,No
Bangalore,21735,15100,16,117,0.14,9.7,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID11.2411,No
Bangalore,24333,15100,7,52,0.33,10.99,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID24.2874,No
Bangalore,29047,15100,17,77,0.42,12.31,0.059517753,Promo In Store Credit Card Signup Discount; ID11.7285,No
Bangalore,40319,15100,7,70,0.77,18.86,0.063724076,In Store Credit Card Signup Discount; ID0.9156,No
Bangalore,24427,15100,15,80,1.19,11.82,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID12.9121,No
Bangalore,26449,15100,15,68,1.05,13.88,0.151463806,March In Store Credit Card Signup Discount; ID15.2624,No
Bangalore,18379,15100,8,61,0.05,9.65,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID3.4222,No
Bangalore,31478,15100,8,56,0.18,10.43,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID5.594,No
Bangalore,23995,15100,16,118,1.02,12.42,0.059517753,Promo In Store Credit Card Signup Discount; ID27.5129,No
Bangalore,36718,15100,13,73,1.46,19.16,0.063724076,In Store Credit Card Signup Discount; MLK Event Promotion ID4.1629,No
Bangalore,24989,15100,29,149,1.13,11.62,0.077324547,In Store Credit Card Signup Discount; Presidents Day Email Blast ID0.3296,No
Bangalore,29737,15100,12,121,1.21,10.08,0.151463806,March In Store Credit Card Signup Discount; ID18.7789,No
Bangalore,27845,15100,10,67,0.33,9.21,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID15.0061,No
Bangalore,26659,15100,12,70,1.48,7.22,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID13.0159,No
Bangalore,26657,15100,14,97,1.35,9.95,0.064924813,Promo In Store Credit Card Signup Discount; ID31.2453,No
Bangalore,39760,15100,14,77,2.46,17.21,0.063724076,In Store Credit Card Signup Discount; MLK Event Promotion ID4.2726,No
Bangalore,26882,15100,16,106,1.28,9.06,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID1.4294,No
Bangalore,29047,15100,20,87,0.63,11.46,0.163077794,March In Store Credit Card Signup Discount; ID9.8207,No
Bangalore,27358,15100,11,67,0.36,10.09,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID6.504,No
Bangalore,30153,15100,17,93,1.26,14.27,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID21.9158,No
Bangalore,25653,15100,7,61,0.84,13.05,0.064924813,Promo In Store Credit Card Signup Discount; ID21.9931,No
Bangalore,39216,15100,15,95,2.06,16.04,0.063724076,In Store Credit Card Signup Discount; MLK Event Promotion ID5.7261,No
Bangalore,23616,15100,13,54,0.45,6.11,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID8.6219,No
Bangalore,28847,15100,15,55,0.65,8.65,0.163077794,March In Store Credit Card Signup Discount; ID5.5896,No
Bangalore,24175,15100,15,69,0.39,11.02,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID2.4608,No
Bangalore,31718,15100,16,142,0.64,13.37,0.050567509,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID45.1566,No
Bangalore,25444,15100,9,65,0.76,12.81,0.064924813,Promo In Store Credit Card Signup Discount; ID41.4379,No
Bangalore,36287,15100,22,138,2.07,16.26,0.063724076,In Store Credit Card Signup Discount; MLK Event Promotion ID7.0015,No
Bangalore,24585,15100,7,69,0.85,11.14,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID18.1058,No
Bangalore,27899,15100,7,49,0.41,7.27,0.163077794,March In Store Credit Card Signup Discount; ID27.6825,No
Bangalore,28800,15100,19,100,0.24,7.87,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID8.6632,No
Bangalore,29969,15100,12,117,0.52,11.88,0.050355131,April In Store Credit Card Signup Discount; Ready for Summer Campaign ID26.6507,No
Bangalore,21892,15100,10,71,0.36,11.34,0.064924813,Promo In Store Credit Card Signup Discount; ID45.8971,No
Bangalore,34298,15100,17,110,2.06,19.01,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID9.5621,No
Bangalore,26532,15100,11,73,0.56,11.77,0.096221111,In Store Credit Card Signup Discount; Presidents Day Email Blast ID7.2207,No
Bangalore,22880,15100,12,55,0.69,7.71,0.163077794,March In Store Credit Card Signup Discount; ID27.7854,No
Bangalore,32487,15100,15,155,0.76,7.75,0.103872288,In Store Credit Card Signup Discount; Spring Product Email ID14.0388,No
Bangalore,29371,15100,13,59,0.43,11.21,0.050355131,In Store Credit Card Signup Discount; Ready for Summer Campaign; Memorial Day Email ID8.0071,No
Bangalore,29002,15100,14,65,0.19,11.5,0.064924813,Promo In Store Credit Card Signup Discount; ID27.8537,No
Bangalore,61532,15100,16,139,2.43,16.05,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID4.1738,No
Bangalore,38437,15100,9,63,1.18,13.91,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID4.6825,No
Bangalore,48030,15100,15,77,1.04,19.14,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID10.6623,No
Bangalore,39587,15100,10,70,0.92,17.61,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID3.4132,No
Bangalore,51677,15100,10,85,1.33,16.14,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID4.4499,No
Bangalore,37637,15100,10,70,1.14,15.54,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID3.6815,No
Bangalore,52836,15100,12,83,1.02,13.03,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID5.2963,No
Bangalore,29546,15100,18,70,2.06,17.8,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID5.3307,No
Bangalore,48870,15100,16,80,1.2,15.09,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID8.5145,No
Bangalore,34488,15100,11,79,1.6,16.28,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID8.823,No
Bangalore,42455,15100,27,112,1.51,11.82,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID13.6405,No
Bangalore,65311,15100,27,527,1.89,17.42,0.069573207,In Store Credit Card Signup Discount; MLK Event Promotion ID12.7203,Yes
Bangalore,85376,15100,45,622,2.28,14.67,0.138587384,In Store Credit Card Signup Discount; MLK Event Promotion ID0.6771,Yes
Bangalore,47871,15100,36,354,1.73,17.57,0.070418459,In Store Credit Card Signup Discount; MLK Event Promotion ID5.6496,Yes
Bangalore,61592,15100,39,488,1.59,17.5,0.145372984,In Store Credit Card Signup Discount; MLK Event Promotion ID16.8055,Yes
Bangalore,43565,15100,25,317,0.93,18.92,0.070418459,In Store Credit Card Signup Discount; MLK Event Promotion ID1.9275,Yes
Bangalore,51725,15100,30,357,1.13,12.78,0.145372984,In Store Credit Card Signup Discount; MLK Event Promotion ID13.5171,Yes
Bangalore,32542,15100,7,57,1.19,13.16,0.070418459,In Store Credit Card Signup Discount; ID1.471,No
Bangalore,29401,15100,11,61,0.74,16.89,0.145372984,In Store Credit Card Signup Discount; ID19.1945,No
Bangalore,32692,15100,8,66,1.36,15.61,0.070418459,In Store Credit Card Signup Discount; ID3.4967,No
Bangalore,36534,15100,11,75,1.46,15.33,0.145372984,In Store Credit Card Signup Discount; ID0.0315,No
Bangalore,27306,15100,14,59,1.65,12.83,0.070418459,In Store Credit Card Signup Discount; ID11.7278,No
Bangalore,34180,15100,22,64,1.48,9.62,0.145372984,In Store Credit Card Signup Discount; ID15.1985,No
Bangalore,24720,15100,16,94,1.74,14.53,0.070418459,Feb. In Store Credit Card Signup Discount; ID9.872,No
Bangalore,36310,15100,20,66,0.76,10.7,0.145372984,In Store Credit Card Signup Discount; ID15.7261,No
Bangalore,34321,15100,14,127,1.2,14.03,0.070418459,Feb. In Store Credit Card Signup Discount; ID6.656,No
Bangalore,35596,15100,15,135,1.31,8.7,0.145372984,In Store Credit Card Signup Discount; ID23.2064,No
Bangalore,27527,15100,13,115,1.24,12.29,0.074267155,Feb. In Store Credit Card Signup Discount; ID6.3826,No
Bangalore,38898,15100,23,112,1.58,14.3,0.141106073,In Store Credit Card Signup Discount; ID10.2603,No
Bangalore,27120,15100,10,56,0.87,17.19,0.074267155,Feb. In Store Credit Card Signup Discount; ID11.7647,No
Bangalore,30026,15100,12,48,0.51,14.78,0.141106073,In Store Credit Card Signup Discount; ID17.9229,No
Bangalore,25653,15100,15,63,0.73,10.43,0.074267155,Feb. In Store Credit Card Signup Discount; ID21.515,No
Bangalore,29317,15100,17,53,0.73,7.75,0.141106073,In Store Credit Card Signup Discount; ID17.5998,No
Bangalore,20482,15100,8,63,1.09,15.04,0.074267155,Feb. In Store Credit Card Signup Discount; ID23.1503,No
Bangalore,30136,15100,11,64,0.57,9.03,0.141106073,In Store Credit Card Signup Discount; ID8.2561,No
Bangalore,23183,15100,15,61,1.09,12.77,0.074267155,Feb. In Store Credit Card Signup Discount; ID29.5543,No
Bangalore,30715,15100,22,88,1.2,7.56,0.141106073,In Store Credit Card Signup Discount; ID17.3524,No
Bangalore,26191,15100,14,69,1.62,7.27,0.074267155,Feb. In Store Credit Card Signup Discount; ID8.0866,No
Bangalore,55157,15100,27,211,0.47,10.7,0.052610438,In Store Credit Card Signup Discount; ID51.665,No
Bangalore,59886,15100,38,514,0.54,10.47,0.076526052,In Store Credit Card Signup Discount; Chennai Day Mailer ID10.3913,Yes
Bangalore,45905,15100,23,149,0.85,7.11,0.052383315,In Store Credit Card Signup Discount; ID136.2024,No
Bangalore,58521,15100,32,300,0.34,10.72,0.076526052,In Store Credit Card Signup Discount; Chennai Day Mailer ID85.4087,Yes
Bangalore,34668,15100,16,76,0.28,11.18,0.052383315,In Store Credit Card Signup Discount; ID3.3837,No
Bangalore,30680,15100,5,69,0.2,12.67,0.076526052,Halloween In Store Credit Card Signup Discount; ID25.8171,No
Bangalore,37773,15100,20,90,0.6,7.32,0.052383315,In Store Credit Card Signup Discount; ID49.9124,No
Bangalore,31164,15100,10,74,0.95,11.4,0.076526052,Halloween In Store Credit Card Signup Discount; ID43.2051,No
Bangalore,32077,15100,13,81,0.85,6.29,0.052383315,In Store Credit Card Signup Discount; ID161.5956,No
Bangalore,35764,15100,18,67,1.16,10.86,0.076526052,Halloween In Store Credit Card Signup Discount; ID70.7333,No
Bangalore,39300,15100,36,96,0.36,12.7,0.052383315,In Store Credit Card Signup Discount; ID58.9709,No
Bangalore,34554,15100,21,92,0.56,9.34,0.076526052,Halloween In Store Credit Card Signup Discount; ID101.7641,No
Bangalore,46434,15100,38,134,0.73,14.56,0.052383315,In Store Credit Card Signup Discount; ID21.0428,No
Bangalore,35158,15100,22,140,1.37,9.94,0.076526052,Halloween In Store Credit Card Signup Discount; ID86.4358,No
Bangalore,52463,15100,39,253,0.89,15.15,0.052383315,In Store Credit Card Signup Discount; ID193.1042,No
Bangalore,31255,15100,13,106,1.18,9.6,0.074882972,Halloween In Store Credit Card Signup Discount; ID123.1814,No
Bangalore,50927,15100,23,154,0.67,12.78,0.047613858,In Store Credit Card Signup Discount; ID184.46,No
Bangalore,28856,15100,10,53,0.64,12.88,0.074882972,Halloween In Store Credit Card Signup Discount; ID78.4256,No
Bangalore,37452,15100,14,76,0.64,7.05,0.047613858,In Store Credit Card Signup Discount; ID203.9154,No
Bangalore,32513,15100,10,55,0.42,7.39,0.074882972,Halloween In Store Credit Card Signup Discount; ID136.9267,No
Bangalore,40508,15100,19,93,0.56,9.16,0.047613858,In Store Credit Card Signup Discount; ID47.7087,No
Bangalore,39750,15100,10,71,0.19,8.52,0.074882972,Halloween In Store Credit Card Signup Discount; ID6.0732,No
Bangalore,40354,15100,21,104,0.22,7.64,0.047613858,In Store Credit Card Signup Discount; ID76.9084,No
Bangalore,38173,15100,18,73,1.14,9.16,0.074882972,Halloween In Store Credit Card Signup Discount; ID220.8835,No
Bangalore,53853,15100,25,98,0.34,6.48,0.047613858,In Store Credit Card Signup Discount; ID198.409,No
Bangalore,35724,15100,31,119,1.09,14.63,0.074882972,Halloween In Store Credit Card Signup Discount; ID46.537,No
Bangalore,55673,15100,38,126,0.9,8.03,0.047613858,In Store Credit Card Signup Discount; ID148.6645,No
Bangalore,38770,15100,18,151,0.9,9.76,0.074882972,Halloween In Store Credit Card Signup Discount; ID183.1199,No
Bangalore,45241,15100,29,154,0.28,10.82,0.047613858,In Store Credit Card Signup Discount; ID200.0452,No
Bangalore,32151,15100,10,108,0.9,10.08,0.067345632,Halloween In Store Credit Card Signup Discount; ID141.4594,No
